id,event,headline,areaDesc,severity,certainty,urgency,onset,expires,UGC
urn:oid:2.49.0.1.840.0.878d938bb08de7fe00db527549b92f52a1c0f234.001.1,Air Quality Alert,Air Quality Alert issued October 18 at 12:27PM PDT by NWS Los Angeles/Oxnard CA,Santa Clarita Valley; Los Angeles County Beaches; Los Angeles County Inland Coast including Downtown Los Angeles; Western Santa Monica Mountains Recreational Area; Eastern Santa Monica Mountains Recreational Area; Calabasas and Agoura Hills; Western San Fernando Valley; Santa Susana Mountains; Interstate 5 Corridor; Western San Gabriel Mountains and Highway 14 Corridor; Eastern San Gabriel Mountains; Los Angeles County San Gabriel Valley,Unknown,Unknown,Unknown,2024-10-18 19:27:00+00:00,2024-10-19 22:00:00+00:00,"['CAZ088', 'CAZ366', 'CAZ368', 'CAZ369', 'CAZ370', 'CAZ371', 'CAZ372', 'CAZ375', 'CAZ378', 'CAZ379', 'CAZ380', 'CAZ548']"
urn:oid:2.49.0.1.840.0.bd374085171034a127c823feffe4e3fe70ebd8e0.006.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 10:44AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cross Sound,Minor,Likely,Expected,2024-10-18 18:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ022']
urn:oid:2.49.0.1.840.0.bd374085171034a127c823feffe4e3fe70ebd8e0.003.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 10:44AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Northern Lynn Canal,Minor,Likely,Expected,2024-10-18 18:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ012']
urn:oid:2.49.0.1.840.0.bd374085171034a127c823feffe4e3fe70ebd8e0.004.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 10:44AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Southern Lynn Canal,Minor,Likely,Expected,2024-10-18 18:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ013']
urn:oid:2.49.0.1.840.0.ff11b975673f3def8114eadf95469cc8208d0db6.001.1,Special Weather Statement,Special Weather Statement issued October 18 at 7:33AM AKDT by NWS Anchorage AK,Northeast Prince William Sound,Moderate,Observed,Expected,2024-10-18 15:33:00+00:00,2024-10-19 14:00:00+00:00,['AKZ132']
urn:oid:2.49.0.1.840.0.ff11b975673f3def8114eadf95469cc8208d0db6.002.1,Special Weather Statement,Special Weather Statement issued October 18 at 7:33AM AKDT by NWS Anchorage AK,Matanuska Valley,Moderate,Observed,Expected,2024-10-18 15:33:00+00:00,2024-10-19 14:00:00+00:00,['AKZ112']
urn:oid:2.49.0.1.840.0.cdc5b6483bd6cd170974607c603daea558816d55.001.2,Freeze Warning,Freeze Warning issued October 18 at 8:41AM MDT until October 19 at 10:00AM MDT by NWS Boise ID,Upper Treasure Valley,Moderate,Likely,Expected,2024-10-19 09:00:00+00:00,2024-10-19 16:00:00+00:00,['IDZ014']
urn:oid:2.49.0.1.840.0.cdc5b6483bd6cd170974607c603daea558816d55.003.3,Freeze Warning,Freeze Warning issued October 18 at 8:41AM MDT until October 19 at 10:00AM MDT by NWS Boise ID,Lower Treasure Valley; Oregon Lower Treasure Valley,Moderate,Likely,Expected,2024-10-19 09:00:00+00:00,2024-10-19 16:00:00+00:00,"['IDZ012', 'ORZ064']"
urn:oid:2.49.0.1.840.0.e1578a5651b4a4f84bccd4ed4abb163b63884a98.001.1,Flood Warning,Flood Warning issued October 18 at 10:20AM EDT until October 23 at 11:00AM EDT by NWS Tampa Bay Ruskin FL,"DeSoto, FL",Severe,Observed,Immediate,2024-10-18 14:20:00+00:00,2024-10-19 05:30:00+00:00,['FLC027']
urn:oid:2.49.0.1.840.0.e1578a5651b4a4f84bccd4ed4abb163b63884a98.008.1,Flood Warning,Flood Warning issued October 18 at 10:20AM EDT until October 20 at 5:00PM EDT by NWS Tampa Bay Ruskin FL,"Hillsborough, FL",Severe,Observed,Immediate,2024-10-18 14:20:00+00:00,2024-10-19 05:30:00+00:00,['FLC057']
urn:oid:2.49.0.1.840.0.e1578a5651b4a4f84bccd4ed4abb163b63884a98.009.1,Flood Warning,Flood Warning issued October 18 at 10:20AM EDT until October 20 at 2:00AM EDT by NWS Tampa Bay Ruskin FL,"Sarasota, FL",Severe,Observed,Immediate,2024-10-18 14:20:00+00:00,2024-10-19 05:30:00+00:00,['FLC115']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.003.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Gravel Point to Cape Cleare out to 15 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ711']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.009.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Central and Eastern Prince William Sound,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ725']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.012.1,Gale Warning,Gale Warning issued October 18 at 4:10AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Valdez Narrows,Moderate,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ721']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.019.1,Gale Warning,Gale Warning issued October 18 at 4:10AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Marmot Island To Sitkinak from 15 to 85 NM,Moderate,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ734']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.024.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cook Inlet North Kalgin Island,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ740']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.017.1,Gale Warning,Gale Warning issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Gore Point to Marmot Island from 15 to 80 NM,Moderate,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ733']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.022.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Shelikof Strait,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ738']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.006.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Cleare to Gore Point from 15 to 75 NM,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ716']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.018.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Marmot Island to Sitkinak out to 15 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ732']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.007.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Resurrection Bay,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ714']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.002.1,Gale Warning,Gale Warning issued October 18 at 4:10AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Suckling to Gravel Point out to 15 NM,Moderate,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ710']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.013.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Valdez Arm,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ722']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.005.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Cleare to Gore Point out to 15 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ715']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.023.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cook Inlet Kalgin Island to Point Bede,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ742']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.011.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Port of Valdez,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ720']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.004.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Suckling to Cape Cleare from 15 to 75 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ712']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.020.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Chiniak Bay,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ736']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.015.1,Gale Warning,Gale Warning issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,West of Barren Islands Including Kamishak Bay,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ730']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.014.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Passage Canal,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ723']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.016.1,Gale Warning,Gale Warning issued October 18 at 4:10AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Barren Islands East,Moderate,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ731']
urn:oid:2.49.0.1.840.0.1b2228775d81abb89e0030af8d0465a9c4253af5.021.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:10AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Marmot Bay,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ737']
urn:oid:2.49.0.1.840.0.f71523352cfcd1fe7959e301fcc05f6ffa4b381e.006.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:09AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cross Sound,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 02:45:00+00:00,['PKZ022']
urn:oid:2.49.0.1.840.0.f71523352cfcd1fe7959e301fcc05f6ffa4b381e.004.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:09AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Southern Lynn Canal,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 02:45:00+00:00,['PKZ013']
urn:oid:2.49.0.1.840.0.f71523352cfcd1fe7959e301fcc05f6ffa4b381e.003.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:09AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Northern Lynn Canal,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 02:45:00+00:00,['PKZ012']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.008.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cape Spencer to Cape Fairweather out to 15 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ644']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.007.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cape Edgecumbe to Cape Spencer from 15 to 80 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ663']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.002.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Dixon Entrance to Cape Decision out to 15 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ641']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.004.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cape Decision to Cape Edgecumbe out to 15 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ642']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.011.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cape Fairweather to Icy Cape from 15 to 80 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ671']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.009.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cape Spencer to Cape Fairweather from 15 to 85 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ664']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.006.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cape Edgecumbe to Cape Spencer out to 15 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ643']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.003.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Dixon Entrance to Cape Decision from 15 to 90 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ661']
urn:oid:2.49.0.1.840.0.e972c1cbfc71206390f3492ce161ce215e8b4ec0.005.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 4:04AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Cape Decision to Cape Edgecumbe from 15 to 80 NM,Minor,Likely,Expected,2024-10-18 12:00:00+00:00,2024-10-19 06:15:00+00:00,['PKZ662']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.025.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Adak to Kiska Bering Side,Minor,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ784']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.015.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Sarichef to Nikoski Pacific Side out to 15 NM,Minor,Likely,Expected,2024-10-18 11:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ773']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.004.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Castle Cape to Cape Tolstoi out to 15 NM,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ752']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.026.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Adak to Kiska Pacific Side,Minor,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ785']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.007.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Tolstoi to Cape Sarichef from 15 to 100 NM,Minor,Likely,Expected,2024-10-18 11:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ755']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.006.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Tolstoi to Cape Sarichef out to 15 NM,Minor,Likely,Expected,2024-10-18 11:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ754']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.005.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Castle Cape to Cape Tolstoi from 15 to 100 NM,Minor,Likely,Expected,2024-10-18 11:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ753']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.002.1,Gale Warning,Gale Warning issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Sitkinak to Castle Cape out to 15 NM,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ750']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.028.1,Gale Warning,Gale Warning issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Kiska to Attu Pacific Side,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ787']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.016.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Sarichef to Nikoski Pacific Side from 15 to 85 NM,Minor,Likely,Expected,2024-10-18 11:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ774']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.003.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Sitkinak to Castle Cape from 15 to 100 NM,Minor,Likely,Expected,2024-10-18 11:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ751']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.027.1,Gale Warning,Gale Warning issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Kiska to Attu Bering Side,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ786']
urn:oid:2.49.0.1.840.0.086563dc86b3d1b968dd6a07db27c830e2944357.036.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Saint Matthew Island Waters,Minor,Likely,Expected,2024-10-18 11:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ767']
urn:oid:2.49.0.1.840.0.c35556de5412baca381f5d75e13089d4a6f2fcc0.002.1,Gale Warning,Gale Warning issued October 18 at 3:54AM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Bering Sea Offshore  West of 180 and East of the International Date Line,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 00:30:00+00:00,['PKZ411']
urn:oid:2.49.0.1.840.0.2bc7e9d72f67fc1682cf9114f33127e960fdfe1e.001.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:52AM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Yakutat Bay,Minor,Likely,Expected,2024-10-18 11:00:00+00:00,2024-10-19 06:00:00+00:00,['PKZ053']
urn:oid:2.49.0.1.840.0.8f29298bbd65777557eaafc15c7e27c27fd95313.020.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:55AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Wales to Cape Thompson greater than 15 NM,Minor,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ856']
urn:oid:2.49.0.1.840.0.8f29298bbd65777557eaafc15c7e27c27fd95313.019.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:55AM AKDT until October 19 at 5:00AM AKDT by NWS Fairbanks AK,Kotzebue Sound greater than 10 NM,Minor,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ855']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.010.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:52AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island from 15 to 80 NM,Minor,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ860']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.002.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:52AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort out to 15 NM,Minor,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ811']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.010.2,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 18 at 2:52AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island from 15 to 80 NM,Severe,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ860']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.005.2,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:52AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island out to 15 NM,Minor,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ814']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.011.2,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 18 at 2:52AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point from 15 to 75 NM,Severe,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ861']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.005.1,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 18 at 2:52AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island out to 15 NM,Severe,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ814']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.011.1,Gale Warning,Gale Warning issued October 18 at 2:52AM AKDT until October 19 at 5:00AM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point from 15 to 75 NM,Moderate,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ861']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.006.1,Gale Warning,Gale Warning issued October 18 at 2:52AM AKDT until October 19 at 5:00AM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point out to 15 NM,Moderate,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ815']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.007.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:52AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort from 15 to 85 NM,Minor,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ857']
urn:oid:2.49.0.1.840.0.a6452329d6e7ea4d6cb97d233d3c8fc0d474b3bd.006.2,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 18 at 2:52AM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point out to 15 NM,Severe,Likely,Expected,2024-10-18 10:00:00+00:00,2024-10-19 02:15:00+00:00,['PKZ815']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.030.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Bristol Bay greater than 15 NM,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ760']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.036.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Saint Matthew Island Waters,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ767']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.004.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Castle Cape to Cape Tolstoi out to 15 NM,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ752']
